trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg
004f64e713d1d71445494e36fa7bd4be,simple_python_120,simple_python,1,982,81,192,982.0,81.0,192.0,5.7379999999999995,1,1,0,0,0,1,1.0,0,982,982.0,0.0,0,0,982.0,81.0,192.0,5.7379999999999995,5.7379999999999995,0.0007915000000000001,"(-0.001, 992.0]",1834b0887865d227539e159639322349,simple_python,1,611,54,64,611.0,54.0,64.0,2.924,1,1,0,0,0,1,1.0,0,611,611.0,0.0,0,0,611.0,54.0,64.0,2.924,2.924,0.00038875,"(208.999, 612.0]"
00b4fe91b581518c2f00ded9eb3c6d79,live_multiple_543-152-5,live_multiple,1,1421,68,320,1421.0,68.0,320.0,7.294,1,1,0,0,0,1,1.0,0,1421,1421.0,0.0,0,0,1421.0,68.0,320.0,7.294,7.294,0.00113125,"(1242.6, 1810.4]",22478581bbc778f33820c06c33ced922,live_multiple,1,1693,64,256,1693.0,64.0,256.0,6.55,1,1,0,0,0,1,1.0,0,1693,1693.0,0.0,0,0,1693.0,64.0,256.0,6.55,6.55,0.00106325,"(983.0, 1786.0]"
00bc0bd4730d011dab71fb6f81ba8ee7,live_multiple_1032-260-0,live_multiple,1,1183,42,384,1183.0,42.0,384.0,7.638,1,1,0,0,0,1,1.0,0,1183,1183.0,0.0,0,0,1183.0,42.0,384.0,7.638,7.638,0.0011477500000000001,"(992.0, 1242.6]",82c4f5bd9b14ad3561294989edfc2b44,live_multiple,1,1111,35,128,1111.0,35.0,128.0,2.383,1,1,0,0,0,1,1.0,0,1111,1111.0,0.0,0,0,1111.0,35.0,128.0,2.383,2.383,0.0006037499999999999,"(983.0, 1786.0]"
00c03a1dbdd8e9b66349e9772175e301,live_multiple_413-141-2,live_multiple,1,1499,91,384,1499.0,91.0,384.0,6.719,1,1,0,0,0,1,1.0,0,1499,1499.0,0.0,0,0,1499.0,91.0,384.0,6.719,6.719,0.00132475,"(1242.6, 1810.4]",e8a435b5c3f7afb9655ae6c31e5a3e73,live_multiple,1,1910,68,448,1910.0,68.0,448.0,7.243,1,1,0,0,0,1,1.0,0,1910,1910.0,0.0,0,0,1910.0,68.0,448.0,7.243,7.243,0.0015095,"(1786.0, 11069.0]"
00c7ef71c7f1ba234659b1995b9560c2,simple_python_46,simple_python,1,1028,58,576,1028.0,58.0,576.0,9.534,1,1,0,0,0,1,1.0,0,1028,1028.0,0.0,0,0,1028.0,58.0,576.0,9.534,9.534,0.001525,"(992.0, 1242.6]",ed1fa958b8c356fce87af69a3bbc64b0,simple_python,1,730,48,128,730.0,48.0,128.0,4.483,1,1,0,0,0,1,1.0,0,730,730.0,0.0,0,0,730.0,48.0,128.0,4.483,4.483,0.0005345,"(612.0, 983.0]"
00d0ba280c8f021fc90f72b1d5a0b3b8,simple_python_179,simple_python,1,939,56,320,939.0,56.0,320.0,4.707,1,1,0,0,0,1,1.0,0,939,939.0,0.0,0,0,939.0,56.0,320.0,4.707,4.707,0.0009867499999999998,"(-0.001, 992.0]",e708ed63b35951890040cc7cf6c7af52,simple_python,1,538,36,128,538.0,36.0,128.0,3.57,1,1,0,0,0,1,1.0,0,538,538.0,0.0,0,0,538.0,36.0,128.0,3.57,3.57,0.0004625,"(208.999, 612.0]"
00d79d036d5d4a5aea69cbbc6ee53c69,live_multiple_563-155-3,live_multiple,1,2035,63,448,2035.0,63.0,448.0,7.388,1,1,0,0,0,1,1.0,0,2035,2035.0,0.0,0,0,2035.0,63.0,448.0,7.388,7.388,0.00153075,"(1810.4, 17488.2]",75ec80916fb8d3fb62e5096a5b4ac8cd,live_multiple,1,3210,42,128,3210.0,42.0,128.0,4.908,1,1,0,0,0,1,1.0,0,3210,3210.0,0.0,0,0,3210.0,42.0,128.0,4.908,4.908,0.0011425,"(1786.0, 11069.0]"
00de0dec3bb847401e3955e797ab4099,simple_java_15,simple_java,1,1009,54,704,1009.0,54.0,704.0,9.778,1,1,0,0,0,1,1.0,0,1009,1009.0,0.0,0,0,1009.0,54.0,704.0,9.778,9.778,0.0017682499999999999,"(992.0, 1242.6]",c5b6f44fcc755d31c97a4686ea58539f,simple_java,1,637,35,192,637.0,35.0,192.0,4.8100000000000005,1,1,0,0,0,1,1.0,0,637,637.0,0.0,0,0,637.0,35.0,192.0,4.8100000000000005,4.8100000000000005,0.00061325,"(612.0, 983.0]"
00e3c41c273434ee85c94bd712b16dd8,live_multiple_883-184-0,live_multiple,1,2018,73,576,2018.0,73.0,576.0,12.279,1,1,0,0,0,1,1.0,0,2018,2018.0,0.0,0,0,2018.0,73.0,576.0,12.279,12.279,0.0018025,"(1810.4, 17488.2]",1de0244488f85310f5b066d0c7322f61,live_multiple,1,3152,58,320,3152.0,58.0,320.0,7.059,1,1,0,0,0,1,1.0,0,3152,3152.0,0.0,0,0,3152.0,58.0,320.0,7.059,7.059,0.001544,"(1786.0, 11069.0]"
00e4f1408e4852660c9c58e3e3a94b9a,live_multiple_228-102-0,live_multiple,1,1413,67,640,1413.0,67.0,640.0,11.8,1,1,0,0,0,1,1.0,0,1413,1413.0,0.0,0,0,1413.0,67.0,640.0,11.8,11.8,0.00176725,"(1242.6, 1810.4]",f3ab7605293a9a665a3833c645077553,live_multiple,1,1601,50,128,1601.0,50.0,128.0,2.525,1,1,0,0,0,1,1.0,0,1601,1601.0,0.0,0,0,1601.0,50.0,128.0,2.525,2.525,0.00075625,"(983.0, 1786.0]"
0100d4c999ebca4be9b95c04b642c0ef,live_multiple_571-155-11,live_multiple,1,2036,65,512,2036.0,65.0,512.0,7.826,1,1,0,0,0,1,1.0,0,2036,2036.0,0.0,0,0,2036.0,65.0,512.0,7.826,7.826,0.001663,"(1810.4, 17488.2]",236ac2361476c7ecf91c15ba4242c0cb,live_multiple,1,3211,44,320,3211.0,44.0,320.0,4.832,1,1,0,0,0,1,1.0,0,3211,3211.0,0.0,0,0,3211.0,44.0,320.0,4.832,4.832,0.00153075,"(1786.0, 11069.0]"
010e31b3a7925cacf7c8e1c39b703bb2,multi_turn_base_20,multi_turn_base,1,32475,506,3200,5412.5,84.33333333333333,533.3333333333334,56.233,6,2,0,0,2,4,2.0,3,838,838.0,167.6,0,1,16237.5,253.0,1600.0,28.1165,9.372166666666667,0.01553075,"(17488.2, 2653976.0]",575e19704c3f30eb5dc6cee64661275d,multi_turn_base,1,100762,241,768,11195.777777777777,26.77777777777778,85.33333333333333,31.864000000000004,9,2,0,0,0,7,3.5,1,399,399.0,49.875,0,0,50381.0,120.5,384.0,15.932000000000002,3.5404444444444447,0.027208499999999997,"(11069.0, 5611636.0]"
010fec4ab68bf8ff37e7828b086b4ae4,live_multiple_337-133-1,live_multiple,1,1490,53,512,1490.0,53.0,512.0,7.721,1,1,0,0,0,1,1.0,0,1490,1490.0,0.0,0,0,1490.0,53.0,512.0,7.721,7.721,0.0015025,"(1242.6, 1810.4]",8178dcc8bdbba094c540847b089f97f2,live_multiple,1,1848,46,1024,1848.0,46.0,1024.0,13.606,1,1,0,0,0,1,1.0,0,1848,1848.0,0.0,0,0,1848.0,46.0,1024.0,13.606,13.606,0.002602,"(1786.0, 11069.0]"
