trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg
000c9c537d45222ceadb96ac88041200,live_irrelevance_92-2-80,live_irrelevance,1,2275,243,1280,1137.5,121.5,640.0,27.348,2,1,0,0,0,1,1.0,0,309,309.0,309.0,0,0,2275.0,243.0,1280.0,27.348,13.674,0.0036147499999999995,"(1881.0, 16756.0]",8b1e8897ae0444fd1e2299f1a3c00b47,live_irrelevance,1,608,474,1280,608.0,474.0,1280.0,14.624,1,1,0,0,0,0,0.0,0,608,608.0,0.0,0,0,608.0,474.0,1280.0,14.624,14.624,0.0036599999999999996,"(208.999, 612.0]"
005089de6c598aff97bb582100f63126,live_simple_68-32-0,live_simple,1,935,47,384,935.0,47.0,384.0,11.208,1,1,0,0,0,1,1.0,0,935,935.0,0.0,0,0,935.0,47.0,384.0,11.208,11.208,0.00109575,"(-0.001, 996.0]",65ddd504f8c5ec49eeaac289744ffcff,live_simple,1,503,30,64,503.0,30.0,64.0,3.435,1,1,0,0,0,1,1.0,0,503,503.0,0.0,0,0,503.0,30.0,64.0,3.435,3.435,0.00031374999999999996,"(208.999, 612.0]"
0065e32a9bfbfe08375b4eb712c344ee,simple_python_240,simple_python,1,948,45,1024,948.0,45.0,1024.0,37.731,1,1,0,0,0,1,1.0,0,948,948.0,0.0,0,0,948.0,45.0,1024.0,37.731,37.731,0.0023749999999999995,"(-0.001, 996.0]",e75efac0e30ca2c8aba0ed6709775190,simple_python,1,538,35,320,538.0,35.0,320.0,4.959,1,1,0,0,0,1,1.0,0,538,538.0,0.0,0,0,538.0,35.0,320.0,4.959,4.959,0.0008444999999999999,"(208.999, 612.0]"
0069727750b003c0ea215c1b7722d4bf,simple_python_7,simple_python,1,934,48,576,934.0,48.0,576.0,10.963,1,1,0,0,0,1,1.0,0,934,934.0,0.0,0,0,934.0,48.0,576.0,10.963,10.963,0.0014815,"(-0.001, 996.0]",088872cca82b2d62399af60361299121,simple_python,1,504,31,128,504.0,31.0,128.0,5.001,1,1,0,0,0,1,1.0,0,504,504.0,0.0,0,0,504.0,31.0,128.0,5.001,5.001,0.00044399999999999995,"(208.999, 612.0]"
00f2026f9fa5b4dfa46551f185bd23ee,live_multiple_226-100-0,live_multiple,1,1605,66,512,1605.0,66.0,512.0,11.132,1,1,0,0,0,1,1.0,0,1605,1605.0,0.0,0,0,1605.0,66.0,512.0,11.132,11.132,0.0015572499999999998,"(1257.0, 1881.0]",b78d10bb169f3c600e57f2fb0d0dbbb4,live_multiple,1,2201,42,256,2201.0,42.0,256.0,3.859,1,1,0,0,0,1,1.0,0,2201,2201.0,0.0,0,0,2201.0,42.0,256.0,3.859,3.859,0.00114625,"(1786.0, 11069.0]"
0107240f1cd7701e34698d0989e918de,live_multiple_143-55-1,live_multiple,1,1199,49,320,1199.0,49.0,320.0,7.126,1,1,0,0,0,1,1.0,0,1199,1199.0,0.0,0,0,1199.0,49.0,320.0,7.126,7.126,0.00103775,"(996.0, 1257.0]",439cb5b925ef4d3f7301861775ac3216,live_multiple,1,1158,33,320,1158.0,33.0,320.0,4.647,1,1,0,0,0,1,1.0,0,1158,1158.0,0.0,0,0,1158.0,33.0,320.0,4.647,4.647,0.0009955,"(983.0, 1786.0]"
0128e4ed91036717c4d0fabfcd5f3d67,multiple_115,multiple,1,1261,62,640,1261.0,62.0,640.0,16.883,1,1,0,0,0,1,1.0,0,1261,1261.0,0.0,0,0,1261.0,62.0,640.0,16.883,16.883,0.0017192499999999999,"(1257.0, 1881.0]",cceb385c7f0ad1f9c7b3d9937f001c1e,multiple,1,1344,43,128,1344.0,43.0,128.0,3.313,1,1,0,0,0,1,1.0,0,1344,1344.0,0.0,0,0,1344.0,43.0,128.0,3.313,3.313,0.000678,"(983.0, 1786.0]"
015e19feb3d8ed1c5b7d1436e561e5ee,multiple_154,multiple,1,1276,49,448,1276.0,49.0,448.0,12.491,1,1,0,0,0,1,1.0,0,1276,1276.0,0.0,0,0,1276.0,49.0,448.0,12.491,12.491,0.001313,"(1257.0, 1881.0]",707157e66c74143b38bf2774257a9dcc,multiple,1,1386,32,192,1386.0,32.0,192.0,3.493,1,1,0,0,0,1,1.0,0,1386,1386.0,0.0,0,0,1386.0,32.0,192.0,3.493,3.493,0.0007945000000000001,"(983.0, 1786.0]"
016ae3f2cb9f452da59e90a533877c85,multi_turn_long_context_105,multi_turn_long_context,1,88621,640,4864,17724.2,128.0,972.8,96.40299999999999,5,2,0,0,0,3,1.5,2,22242,22242.0,5560.5,0,0,44310.5,320.0,2432.0,48.201499999999996,19.2806,0.03316324999999999,"(16756.0, 2884862.0]",b8942c0f006b944423f04535caeb61f8,multi_turn_long_context,1,822350,3301,4224,25698.4375,103.15625,132.0,124.45599999999999,32,2,0,0,0,12,6.0,7,104658,104658.0,9514.363636363636,0,0,411175.0,1650.5,2112.0,62.227999999999994,3.8892499999999997,0.2206375,"(11069.0, 5182615.0]"
018b1838ab00957751d27d51acc6d796,live_multiple_315-132-5,live_multiple,1,1632,63,384,1632.0,63.0,384.0,8.181,1,1,0,0,0,1,1.0,0,1632,1632.0,0.0,0,0,1632.0,63.0,384.0,8.181,8.181,0.001302,"(1257.0, 1881.0]",eac37368ad3366ce794f82bcc42e858f,live_multiple,1,2135,44,128,2135.0,44.0,128.0,2.7960000000000003,1,1,0,0,0,1,1.0,0,2135,2135.0,0.0,0,0,2135.0,44.0,128.0,2.7960000000000003,2.7960000000000003,0.0008777499999999998,"(1786.0, 11069.0]"
