trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg
0070bd5b761b2ef836e1eb16669a44ca,multi_turn_miss_param_34,multi_turn_miss_param,0,36372,526,3648,5196.0,75.14285714285714,521.1428571428571,59.51800000000001,7,3,0,0,2,4,1.3333333333333333,3,704,352.0,117.33333333333333,0,0,12124.0,175.33333333333334,1216.0,19.839333333333336,8.50257142857143,0.017441,"(16756.0, 2884862.0]",e5c2d171546fa7236e9e56ebbbb41bfa,multi_turn_miss_param,0,122845,328,2560,11167.727272727272,29.818181818181817,232.72727272727272,50.214,11,3,0,0,0,8,2.6666666666666665,3,605,302.5,60.5,0,0,40948.333333333336,109.33333333333333,853.3333333333334,16.738,4.564909090909091,0.03648724999999999,"(11069.0, 5182615.0]"
00a874ab47b04a58603984108f41094a,live_irrelevance_439-110-1,live_irrelevance,0,908,42,448,908.0,42.0,448.0,10.904,1,1,0,0,0,1,1.0,0,908,908.0,0.0,0,0,908.0,42.0,448.0,10.904,10.904,0.001207,"(-0.001, 996.0]",ccac35f7707d42e3a9ac9f701d9bf0de,live_irrelevance,0,449,23,192,449.0,23.0,192.0,2.512,1,1,0,0,0,1,1.0,0,449,449.0,0.0,0,0,449.0,23.0,192.0,2.512,2.512,0.00054225,"(208.999, 612.0]"
00feb7df6763855dc45131a312d22cf5,simple_java_38,simple_java,0,975,54,640,975.0,54.0,640.0,10.803,1,1,0,0,0,1,1.0,0,975,975.0,0.0,0,0,975.0,54.0,640.0,10.803,10.803,0.00163175,"(-0.001, 996.0]",9ef61414d8935f8e1eb2aa8a71ed7147,simple_java,0,551,40,768,551.0,40.0,768.0,10.824,1,1,0,0,0,1,1.0,0,551,551.0,0.0,0,0,551.0,40.0,768.0,10.824,10.824,0.00175375,"(208.999, 612.0]"
0148ae068bdb09e7dcefe3f8eccaf85a,live_irrelevance_392-81-53,live_irrelevance,0,1301,133,1152,1301.0,133.0,1152.0,14.064,1,1,0,0,0,1,1.0,0,1301,1301.0,0.0,0,0,1301.0,133.0,1152.0,14.064,14.064,0.0028952500000000003,"(1257.0, 1881.0]",60371639a46d9984d0c4b2c5118397dd,live_irrelevance,0,1550,235,896,1550.0,235.0,896.0,10.701,1,1,0,0,0,1,1.0,0,1550,1550.0,0.0,0,0,1550.0,235.0,896.0,10.701,10.701,0.0026495,"(983.0, 1786.0]"
0158f990239f71416f6ef4f3b7e80767,live_irrelevance_604-193-6,live_irrelevance,0,3210,159,832,1605.0,79.5,416.0,24.384999999999998,2,1,0,0,0,2,2.0,1,246,246.0,246.0,0,0,3210.0,159.0,832.0,24.384999999999998,12.192499999999999,0.0027845,"(1881.0, 16756.0]",aabe9809f36fec5445e004717ef8e641,live_irrelevance,0,1887,30,1792,1887.0,30.0,1792.0,15.262,1,1,0,0,0,1,1.0,0,1887,1887.0,0.0,0,0,1887.0,30.0,1792.0,15.262,15.262,0.0041157500000000005,"(1786.0, 11069.0]"
0160ed02c3dcdd361b4608202b3db6bb,multi_turn_miss_param_177,multi_turn_miss_param,0,42787,1050,3520,5348.375,131.25,440.0,78.71199999999999,8,3,0,0,0,5,1.6666666666666667,4,829,414.5,118.42857142857143,0,0,14262.333333333334,350.0,1173.3333333333333,26.23733333333333,9.838999999999999,0.01983675,"(16756.0, 2884862.0]",8ab0bf2dcbbc4586c4c1ddd87afde556,multi_turn_miss_param,0,168764,770,5504,10547.75,48.125,344.0,77.021,16,3,0,0,0,14,4.666666666666667,7,1486,743.0,106.14285714285714,0,0,56254.666666666664,256.6666666666667,1834.6666666666667,25.673666666666666,4.8138125,0.054738999999999996,"(11069.0, 5182615.0]"
018bc6fa1fc7b03972e58f601d910f22,live_simple_239-125-2,live_simple,0,990,53,1024,990.0,53.0,1024.0,18.791,1,1,0,0,0,1,1.0,0,990,990.0,0.0,0,0,990.0,53.0,1024.0,18.791,18.791,0.0024015,"(-0.001, 996.0]",3a2365a354641bbe38f77a0259357c47,live_simple,0,642,38,384,642.0,38.0,384.0,5.733,1,1,0,0,0,1,1.0,0,642,642.0,0.0,0,0,642.0,38.0,384.0,5.733,5.733,0.0010045,"(612.0, 983.0]"
019696be5031b561798e12fab2ed4bff,multiple_123,multiple,0,1136,55,448,1136.0,55.0,448.0,10.936,1,1,0,0,0,1,1.0,0,1136,1136.0,0.0,0,0,1136.0,55.0,448.0,10.936,10.936,0.0012900000000000001,"(996.0, 1257.0]",20698aea9ac9e327c21d022a351f286e,multiple,0,1048,37,256,1048.0,37.0,256.0,4.181,1,1,0,0,0,1,1.0,0,1048,1048.0,0.0,0,0,1048.0,37.0,256.0,4.181,4.181,0.0008479999999999999,"(983.0, 1786.0]"
021d8bb86a2f7f959c5a52f5bf88f226,multi_turn_long_context_38,multi_turn_long_context,0,14157,280,2816,3539.25,70.0,704.0,52.615,4,2,0,0,1,2,1.0,1,354,354.0,118.0,0,0,7078.5,140.0,1408.0,26.3075,13.15375,0.009731249999999999,"(1881.0, 16756.0]",a7b19738c051723dd9bbfa23871c0078,multi_turn_long_context,0,150980,503,960,5206.206896551724,17.344827586206897,33.10344827586207,43.31400000000002,29,1,0,0,0,21,21.0,16,1310,1310.0,65.5,0,0,150980.0,503.0,960.0,43.31400000000002,1.4935862068965524,0.040671,"(11069.0, 5182615.0]"
03441c16ac53601fa4a0bbf5d103aa35,live_multiple_730-167-1,live_multiple,0,1522,86,832,1522.0,86.0,832.0,17.856,1,1,0,0,0,1,1.0,0,1522,1522.0,0.0,0,0,1522.0,86.0,832.0,17.856,17.856,0.0022164999999999997,"(1257.0, 1881.0]",843d789c76b621fbd5c74644f860105d,live_multiple,0,1938,65,896,1938.0,65.0,896.0,7.674,1,1,0,0,0,1,1.0,0,1938,1938.0,0.0,0,0,1938.0,65.0,896.0,7.674,7.674,0.0024065,"(1786.0, 11069.0]"
