trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg
00682ab03aae70857b941682a0e2d77c,live_multiple_1001-232-0,live_multiple,0,2811,46,0,1405.5,23.0,0.0,3.931,2,1,0,0,0,1,1.0,0,159,159.0,159.0,0,0,2811.0,46.0,0.0,3.931,1.9655,0,"(1680.0, 6525.0]",a2cea9bb3c54ac7db0bb412c6801adff,live_multiple,0,1454,42,0,1454.0,42.0,0.0,6.284,1,1,0,0,0,1,1.0,0,1454,1454.0,0.0,0,0,1454.0,42.0,0.0,6.284,6.284,0,"(1152.0, 2192.0]"
01105705f0c9f0c967ff34ff6ed2448f,multi_turn_miss_param_87,multi_turn_miss_param,0,49062,633,0,4906.2,63.3,0.0,203.59900000000002,10,5,0,0,1,5,1.0,4,963,240.75,107.0,0,0,9812.4,126.6,0.0,40.719800000000006,20.359900000000003,0,"(6525.0, 467688.0]",89885d9e332214ecc708d1651c19c9b8,multi_turn_miss_param,0,108661,317,0,9878.272727272728,28.818181818181817,0.0,551.528,11,5,0,0,0,8,1.6,1,710,177.5,71.0,0,0,21732.2,63.4,0.0,110.3056,50.138909090909095,0,"(10926.0, 635886.0]"
0133e8fea44f57edf6decf87dd2e587c,simple_python_382,simple_python,0,1066,71,0,1066.0,71.0,0.0,3.3970000000000002,1,1,0,0,0,1,1.0,0,1066,1066.0,0.0,0,0,1066.0,71.0,0.0,3.3970000000000002,3.3970000000000002,0,"(1053.0, 1263.0]",fb08dfda8682db08998fbf589ffe35f3,simple_python,0,751,54,0,751.0,54.0,0.0,6.292,1,1,0,0,0,1,1.0,0,751,751.0,0.0,0,0,751.0,54.0,0.0,6.292,6.292,0,"(646.0, 1152.0]"
01437b4c4772dcc70491846a096d6f62,multi_turn_base_59,multi_turn_base,0,66947,519,0,6694.7,51.9,0.0,136.56,10,5,0,0,1,5,1.0,4,865,216.25,96.11111111111111,0,0,13389.4,103.8,0.0,27.312,13.656,0,"(6525.0, 467688.0]",3f147e82cfe5863912270d02c7739dd9,multi_turn_base,0,203921,396,0,15686.23076923077,30.46153846153846,0.0,562.9730000000001,13,5,0,0,0,8,1.6,1,752,188.0,62.666666666666664,0,0,40784.2,79.2,0.0,112.59460000000001,43.30561538461539,0,"(10926.0, 635886.0]"
018757b785b5f0f8d83ac92b00322b3e,multi_turn_long_context_190,multi_turn_long_context,0,55961,898,0,6217.888888888889,99.77777777777777,0.0,499.103,9,5,0,0,2,4,0.8,3,1196,299.0,149.5,0,0,11192.2,179.6,0.0,99.8206,55.45588888888889,0,"(6525.0, 467688.0]",fc47b81075824055932b549960efed81,multi_turn_long_context,0,97482,661,0,13926.0,94.42857142857143,0.0,63.071999999999996,7,5,0,0,0,2,0.4,0,963,240.75,160.5,0,0,19496.4,132.2,0.0,12.6144,9.010285714285713,0,"(10926.0, 635886.0]"
01f949cebb1a1e07ba471b9c41a257e7,multi_turn_long_context_17,multi_turn_long_context,0,30448,603,0,5074.666666666667,100.5,0.0,149.37900000000002,6,3,0,0,2,3,1.0,2,614,307.0,122.8,0,0,10149.333333333334,201.0,0.0,49.793000000000006,24.896500000000003,0,"(6525.0, 467688.0]",22ee92df4e72eb7dc02e1aa0570e6bac,multi_turn_long_context,0,88557,317,0,11069.625,39.625,0.0,55.557,8,3,0,0,0,5,1.6666666666666667,0,296,148.0,42.285714285714285,0,0,29519.0,105.66666666666667,0.0,18.519000000000002,6.944625,0,"(10926.0, 635886.0]"
0271eb28f2a4a9110ef14f8e62f5e0f1,live_irrelevance_467-129-2,live_irrelevance,0,1245,80,0,1245.0,80.0,0.0,3.214,1,1,0,0,0,1,1.0,0,1245,1245.0,0.0,0,0,1245.0,80.0,0.0,3.214,3.214,0,"(1053.0, 1263.0]",a5a19e169b3ad008aaa0f884faf38607,live_irrelevance,0,1103,27,0,1103.0,27.0,0.0,3.257,1,1,0,0,0,1,1.0,0,1103,1103.0,0.0,0,0,1103.0,27.0,0.0,3.257,3.257,0,"(646.0, 1152.0]"
02957a5f8f1f017e236dc87136638b39,multi_turn_long_context_173,multi_turn_long_context,0,47952,458,0,6850.285714285715,65.42857142857143,0.0,435.03599999999994,7,4,0,0,0,3,0.75,2,2777,925.6666666666666,462.8333333333333,0,0,11988.0,114.5,0.0,108.75899999999999,62.14799999999999,0,"(6525.0, 467688.0]",e858cf23629214e40b8c0ac764bdab0d,multi_turn_long_context,0,92142,1429,0,15357.0,238.16666666666666,0.0,94.627,6,4,0,0,0,3,0.75,0,2822,940.6666666666666,564.4,0,0,23035.5,357.25,0.0,23.65675,15.771166666666666,0,"(10926.0, 635886.0]"
02ca001aa980528eb02fef17c62420ca,multi_turn_base_40,multi_turn_base,0,40295,231,0,5036.875,28.875,0.0,67.057,8,4,0,0,2,4,1.0,3,490,163.33333333333334,70.0,0,0,10073.75,57.75,0.0,16.76425,8.382125,0,"(6525.0, 467688.0]",7d26be4bd65a66a254ba85041e51e0df,multi_turn_base,0,111290,133,0,11129.0,13.3,0.0,381.747,10,4,0,0,0,6,1.5,0,442,147.33333333333334,49.111111111111114,0,0,27822.5,33.25,0.0,95.43675,38.1747,0,"(10926.0, 635886.0]"
02eec0e144daf2ac43d7b8ec4318ca51,multi_turn_miss_param_15,multi_turn_miss_param,0,69777,497,0,5814.75,41.416666666666664,0.0,231.89599999999996,12,6,0,0,2,6,1.0,5,881,176.2,80.0909090909091,0,0,11629.5,82.83333333333333,0.0,38.649333333333324,19.324666666666662,0,"(6525.0, 467688.0]",27f2dcd56bed58a9078a92b6c7ab8a0e,multi_turn_miss_param,0,122824,117,0,13647.111111111111,13.0,0.0,494.378,9,6,0,0,0,5,0.8333333333333334,2,413,82.6,51.625,0,0,20470.666666666668,19.5,0.0,82.39633333333333,54.93088888888889,0,"(10926.0, 635886.0]"
036616fa1d2bba3b1bdcf14b58560279,multi_turn_long_context_120,multi_turn_long_context,0,30102,516,0,4300.285714285715,73.71428571428571,0.0,416.832,7,3,0,0,1,4,1.3333333333333333,3,2126,1063.0,354.3333333333333,0,0,10034.0,172.0,0.0,138.944,59.54742857142857,0,"(6525.0, 467688.0]",bdf4779cd1dbd9fceffce42eb96a74ef,multi_turn_long_context,0,44903,199,0,3454.076923076923,15.307692307692308,0.0,181.08999999999997,13,3,1,0,0,3,1.0,0,268,134.0,53.6,0,0,14967.666666666666,66.33333333333333,0.0,60.36333333333332,13.929999999999998,0,"(10926.0, 635886.0]"
039789af50e961f049fd150a1ab8047a,simple_java_32,simple_java,0,1108,66,0,1108.0,66.0,0.0,2.8890000000000002,1,1,0,0,0,1,1.0,0,1108,1108.0,0.0,0,0,1108.0,66.0,0.0,2.8890000000000002,2.8890000000000002,0,"(1053.0, 1263.0]",f46195c4ed8f02305776d497ee82145d,simple_java,0,743,40,0,743.0,40.0,0.0,3.489,1,1,0,0,0,1,1.0,0,743,743.0,0.0,0,0,743.0,40.0,0.0,3.489,3.489,0,"(646.0, 1152.0]"
03e4d3867808d8cfd353c457972f070c,live_simple_9-3-5,live_simple,0,1046,41,0,1046.0,41.0,0.0,1.6219999999999999,1,1,0,0,0,1,1.0,0,1046,1046.0,0.0,0,0,1046.0,41.0,0.0,1.6219999999999999,1.6219999999999999,0,"(-0.001, 1053.0]",58e9323bfce88e3304d9091bb75dfaa0,live_simple,0,640,24,0,640.0,24.0,0.0,3.7,1,1,0,0,0,1,1.0,0,640,640.0,0.0,0,0,640.0,24.0,0.0,3.7,3.7,0,"(242.999, 646.0]"
03f2bbe98218f5bdb489d0b959fd1a2a,multi_turn_miss_param_177,multi_turn_miss_param,0,34583,289,0,5763.833333333333,48.166666666666664,0.0,103.447,6,3,0,0,2,3,1.0,2,407,203.5,81.4,0,0,11527.666666666666,96.33333333333333,0.0,34.48233333333334,17.24116666666667,0,"(6525.0, 467688.0]",c1e8ebc35306b5243210663b8e932c8d,multi_turn_miss_param,0,123590,459,0,13732.222222222223,51.0,0.0,398.768,9,3,0,0,0,6,2.0,2,653,326.5,81.625,0,0,41196.666666666664,153.0,0.0,132.92266666666666,44.30755555555555,0,"(10926.0, 635886.0]"
0480e23fa4e1c5d5fd3bce2cc7e4386b,multi_turn_miss_param_8,multi_turn_miss_param,0,62030,689,0,6203.0,68.9,0.0,227.18,10,5,0,0,0,5,1.0,4,1059,264.75,117.66666666666667,0,0,12406.0,137.8,0.0,45.436,22.718,0,"(6525.0, 467688.0]",d49d79b3873af07e1e77555c871af3f3,multi_turn_miss_param,0,152074,224,0,13824.90909090909,20.363636363636363,0.0,610.354,11,5,0,0,0,6,1.2,1,629,157.25,62.9,0,0,30414.8,44.8,0.0,122.0708,55.48672727272728,0,"(10926.0, 635886.0]"
048a52f1c4c214b2e44732622fc61278,multi_turn_long_context_80,multi_turn_long_context,0,91436,505,0,9143.6,50.5,0.0,468.07,10,5,0,0,2,5,1.0,4,3579,894.75,397.6666666666667,0,0,18287.2,101.0,0.0,93.614,46.807,0,"(6525.0, 467688.0]",e86587b082f60ee88ea25fa883b229ca,multi_turn_long_context,0,201008,332,0,18273.454545454544,30.181818181818183,0.0,128.05,11,5,0,0,0,7,1.4,1,4296,1074.0,429.6,0,0,40201.6,66.4,0.0,25.610000000000003,11.640909090909092,0,"(10926.0, 635886.0]"
